"rental_date","return_date","full_name","email","address_id","postal_code","phone"
"2005-07-07 23:12:16","2005-07-13 19:42:16","Lovelace, Barry","barry.lovelace@sakilacustomer.org",443,"55405","689681677428"
"2005-07-09 16:09:42","2005-07-11 15:20:42","Lovelace, Barry","barry.lovelace@sakilacustomer.org",443,"55405","689681677428"
"2005-07-09 21:04:47","2005-07-17 00:55:47","Lovelace, Barry","barry.lovelace@sakilacustomer.org",443,"55405","689681677428"
"2005-07-10 18:40:25","2005-07-12 15:39:25","Lovelace, Barry","barry.lovelace@sakilacustomer.org",443,"55405","689681677428"
"2005-07-11 08:36:04","2005-07-13 10:30:04","Lovelace, Barry","barry.lovelace@sakilacustomer.org",443,"55405","689681677428"
"2005-07-12 05:34:09","2005-07-21 07:37:09","Lovelace, Barry","barry.lovelace@sakilacustomer.org",443,"55405","689681677428"
"2005-07-12 08:36:22","2005-07-20 09:03:22","Lovelace, Barry","barry.lovelace@sakilacustomer.org",443,"55405","689681677428"
"2005-07-27 14:48:31","2005-08-02 18:07:31","Lovelace, Barry","barry.lovelace@sakilacustomer.org",443,"55405","689681677428"
"2005-07-27 15:20:57","2005-08-05 13:09:57","Lovelace, Barry","barry.lovelace@sakilacustomer.org",443,"55405","689681677428"
"2005-07-27 23:36:01","2005-07-29 23:35:01","Lovelace, Barry","barry.lovelace@sakilacustomer.org",443,"55405","689681677428"
"2005-07-29 11:10:15","2005-08-03 12:50:15","Lovelace, Barry","barry.lovelace@sakilacustomer.org",443,"55405","689681677428"
"2005-07-30 08:11:22","2005-08-06 09:26:22","Lovelace, Barry","barry.lovelace@sakilacustomer.org",443,"55405","689681677428"
"2005-07-31 10:14:26","2005-08-06 16:11:26","Lovelace, Barry","barry.lovelace@sakilacustomer.org",443,"55405","689681677428"
"2005-07-06 02:46:13","2005-07-06 22:08:13","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-08 22:29:59","2005-07-15 21:51:59","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-09 13:55:45","2005-07-15 17:02:45","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-09 21:28:07","2005-07-18 21:16:07","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-10 05:06:45","2005-07-15 02:51:45","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-12 07:19:35","2005-07-19 07:15:35","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-12 09:47:58","2005-07-16 15:43:58","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-12 12:44:04","2005-07-16 14:17:04","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-12 13:35:02","2005-07-20 15:03:02","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-29 07:42:25","2005-07-30 06:07:25","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-30 12:13:48","2005-07-31 11:59:48","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-30 15:26:08","2005-08-06 15:59:08","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-30 19:48:41","2005-08-04 15:27:41","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-31 07:11:50","2005-08-08 09:55:50","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-31 08:43:43","2005-08-01 13:25:43","Lowe, Priscilla","priscilla.lowe@sakilacustomer.org",278,"2012","45387294817"
"2005-07-06 04:38:50","2005-07-15 06:36:50","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-06 09:54:12","2005-07-11 09:42:12","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-07 13:39:01","2005-07-12 18:29:01","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-07 23:59:43","2005-07-16 19:44:43","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-08 11:57:28","2005-07-10 17:47:28","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-08 20:21:31","2005-07-11 01:59:31","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-10 14:42:54","2005-07-17 08:47:54","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-12 08:20:23","2005-07-16 07:19:23","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-27 10:48:50","2005-07-28 10:34:50","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-27 12:49:56","2005-08-03 12:25:56","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-27 15:06:05","2005-07-31 14:10:05","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-27 17:10:42","2005-08-03 19:32:42","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-28 04:39:09","2005-08-05 03:15:09","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-29 06:20:18","2005-08-04 01:26:18","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-30 15:15:38","2005-08-05 19:20:38","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-31 11:19:21","2005-08-08 12:43:21","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-31 20:54:20","2005-08-09 17:45:20","Lucas, Velma","velma.lucas@sakilacustomer.org",291,"22650","558236142492"
"2005-07-08 01:44:19","2005-07-08 20:34:19","Lumpkin, Willard","willard.lumpkin@sakilacustomer.org",584,"53829","377633994405"
"2005-07-09 19:04:30","2005-07-11 14:42:30","Lumpkin, Willard","willard.lumpkin@sakilacustomer.org",584,"53829","377633994405"
"2005-07-09 21:59:41","2005-07-15 00:40:41","Lumpkin, Willard","willard.lumpkin@sakilacustomer.org",584,"53829","377633994405"
"2005-07-10 19:07:15","2005-07-14 17:29:15","Lumpkin, Willard","willard.lumpkin@sakilacustomer.org",584,"53829","377633994405"
"2005-07-12 16:28:49","2005-07-15 17:27:49","Lumpkin, Willard","willard.lumpkin@sakilacustomer.org",584,"53829","377633994405"
"2005-07-12 18:42:55","2005-07-17 17:58:55","Lumpkin, Willard","willard.lumpkin@sakilacustomer.org",584,"53829","377633994405"
"2005-07-27 03:51:02","2005-08-02 22:04:02","Lumpkin, Willard","willard.lumpkin@sakilacustomer.org",584,"53829","377633994405"
"2005-07-28 22:05:13","2005-07-30 21:57:13","Lumpkin, Willard","willard.lumpkin@sakilacustomer.org",584,"53829","377633994405"
"2005-07-28 23:45:41","2005-08-02 00:14:41","Lumpkin, Willard","willard.lumpkin@sakilacustomer.org",584,"53829","377633994405"
"2005-07-31 16:38:24","2005-08-02 12:59:24","Lumpkin, Willard","willard.lumpkin@sakilacustomer.org",584,"53829","377633994405"
"2005-07-31 18:37:47","2005-08-06 14:58:47","Lumpkin, Willard","willard.lumpkin@sakilacustomer.org",584,"53829","377633994405"
"2005-07-06 09:46:12","2005-07-07 14:08:12","Lyman, Lewis","lewis.lyman@sakilacustomer.org",483,"73085","667648979883"
"2005-07-10 16:57:50","2005-07-18 14:07:50","Lyman, Lewis","lewis.lyman@sakilacustomer.org",483,"73085","667648979883"
"2005-07-27 21:11:03","2005-08-02 16:40:03","Lyman, Lewis","lewis.lyman@sakilacustomer.org",483,"73085","667648979883"
"2005-07-29 08:57:38","2005-08-02 04:16:38","Lyman, Lewis","lewis.lyman@sakilacustomer.org",483,"73085","667648979883"
"2005-07-31 06:17:33","2005-08-04 08:53:33","Lyman, Lewis","lewis.lyman@sakilacustomer.org",483,"73085","667648979883"
"2005-07-31 18:13:06","2005-08-09 22:11:06","Lyman, Lewis","lewis.lyman@sakilacustomer.org",483,"73085","667648979883"
"2005-07-31 21:39:48","2005-08-06 00:10:48","Lyman, Lewis","lewis.lyman@sakilacustomer.org",483,"73085","667648979883"
"2005-07-06 03:57:35","2005-07-07 08:07:35","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-06 12:30:12","2005-07-13 12:13:12","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-06 22:47:09","2005-07-12 21:01:09","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-08 06:31:28","2005-07-10 06:08:28","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-10 14:15:21","2005-07-14 08:53:21","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-11 03:27:01","2005-07-16 06:42:01","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-11 20:34:13","2005-07-13 19:49:13","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-12 01:21:03","2005-07-14 04:05:03","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-28 19:24:24","2005-07-31 14:31:24","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-29 07:38:10","2005-08-06 04:39:10","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-29 20:20:16","2005-07-30 16:19:16","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-30 05:28:53","2005-08-03 02:16:53","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-31 00:45:57","2005-08-06 00:59:57","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-31 03:10:30","2005-08-06 06:54:30","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-31 22:31:43","2005-08-07 02:43:43","Lynch, Jackie","jackie.lynch@sakilacustomer.org",239,"76448","610173756082"
"2005-07-09 12:30:18","2005-07-14 15:31:18","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-09 16:05:28","2005-07-10 18:18:28","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-09 17:54:58","2005-07-15 16:20:58","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-10 00:33:48","2005-07-17 02:58:48","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-10 21:01:12","2005-07-16 18:27:12","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-12 12:35:39","2005-07-20 11:20:39","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-27 08:36:01","2005-07-30 08:32:01","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-27 10:08:45","2005-07-31 13:58:45","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-28 05:09:56","2005-07-31 23:34:56","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-28 15:25:58","2005-08-04 10:16:58","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-28 17:09:59","2005-07-31 15:42:59","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-29 05:00:58","2005-08-01 02:49:58","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-29 18:05:21","2005-08-01 15:41:21","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-29 19:18:31","2005-07-31 19:20:31","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-29 22:49:00","2005-08-07 21:56:00","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-30 09:51:14","2005-08-07 06:23:14","Mackenzie, Steve","steve.mackenzie@sakilacustomer.org",377,"72771","440365973660"
"2005-07-07 03:57:36","2005-07-09 08:53:36","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-08 01:20:22","2005-07-16 21:23:22","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-09 22:31:45","2005-07-12 03:53:45","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-10 16:44:12","2005-07-14 11:34:12","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-11 01:15:39","2005-07-20 05:01:39","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-12 00:29:45","2005-07-15 19:37:45","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-12 15:49:40","2005-07-20 10:14:40","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-27 10:44:55","2005-08-01 16:12:55","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-27 23:23:31","2005-08-04 02:54:31","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-28 02:00:14","2005-07-31 20:50:14","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-28 11:32:57","2005-08-03 13:30:57","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-28 23:46:41","2005-07-31 22:14:41","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-29 05:08:57","2005-08-03 02:49:57","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-30 15:25:19","2005-08-01 15:35:19","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-30 18:29:26","2005-07-31 19:43:26","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-31 04:30:02","2005-08-06 23:34:02","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-31 06:02:14","2005-08-07 00:54:14","Madrigal, Ralph","ralph.madrigal@sakilacustomer.org",365,"64875","102396298916"
"2005-07-06 10:16:45","2005-07-13 12:44:45","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-08 05:36:59","2005-07-12 04:46:59","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-10 08:12:53","2005-07-11 05:48:53","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-10 20:41:41","2005-07-14 00:12:41","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-12 19:03:22","2005-07-21 18:34:22","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-27 07:02:30","2005-08-05 10:29:30","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-27 11:39:08","2005-07-30 13:37:08","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-28 03:41:13","2005-08-06 05:06:13","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-28 09:23:14","2005-08-02 11:02:14","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-28 12:38:22","2005-07-29 09:19:22","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-29 08:36:56","2005-08-01 03:07:56","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-29 20:51:41","2005-07-30 17:30:41","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-30 18:44:23","2005-08-04 15:03:23","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-31 17:48:16","2005-08-06 16:15:16","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-31 18:35:54","2005-08-01 13:01:54","Mahan, Matthew","matthew.mahan@sakilacustomer.org",328,"54949","869051782691"
"2005-07-08 04:36:35","2005-07-14 05:48:35","Mahon, Donald","donald.mahon@sakilacustomer.org",318,"91400","613124286867"
"2005-07-09 13:51:08","2005-07-17 13:58:08","Mahon, Donald","donald.mahon@sakilacustomer.org",318,"91400","613124286867"
"2005-07-11 22:07:26","2005-07-16 22:39:26","Mahon, Donald","donald.mahon@sakilacustomer.org",318,"91400","613124286867"
"2005-07-27 12:38:14","2005-07-30 13:01:14","Mahon, Donald","donald.mahon@sakilacustomer.org",318,"91400","613124286867"
"2005-07-29 05:31:44","2005-07-31 09:20:44","Mahon, Donald","donald.mahon@sakilacustomer.org",318,"91400","613124286867"
"2005-07-30 04:02:05","2005-08-07 03:40:05","Mahon, Donald","donald.mahon@sakilacustomer.org",318,"91400","613124286867"
"2005-07-31 12:12:00","2005-08-09 06:53:00","Mahon, Donald","donald.mahon@sakilacustomer.org",318,"91400","613124286867"
"2005-07-06 05:16:36","2005-07-13 07:14:36","Malcolm, Clifton","clifton.malcolm@sakilacustomer.org",583,"98883","29341849811"
"2005-07-06 14:00:13","2005-07-14 10:13:13","Malcolm, Clifton","clifton.malcolm@sakilacustomer.org",583,"98883","29341849811"
"2005-07-08 21:44:00","2005-07-10 02:58:00","Malcolm, Clifton","clifton.malcolm@sakilacustomer.org",583,"98883","29341849811"
"2005-07-12 03:11:23","2005-07-13 00:51:23","Malcolm, Clifton","clifton.malcolm@sakilacustomer.org",583,"98883","29341849811"
"2005-07-12 04:39:43","2005-07-16 06:33:43","Malcolm, Clifton","clifton.malcolm@sakilacustomer.org",583,"98883","29341849811"
"2005-07-27 08:49:32","2005-07-31 13:50:32","Malcolm, Clifton","clifton.malcolm@sakilacustomer.org",583,"98883","29341849811"
"2005-07-27 15:18:42","2005-08-01 09:58:42","Malcolm, Clifton","clifton.malcolm@sakilacustomer.org",583,"98883","29341849811"
"2005-07-28 10:24:22","2005-08-04 07:15:22","Malcolm, Clifton","clifton.malcolm@sakilacustomer.org",583,"98883","29341849811"
"2005-07-28 16:45:44","2005-08-01 12:26:44","Malcolm, Clifton","clifton.malcolm@sakilacustomer.org",583,"98883","29341849811"
"2005-07-28 17:10:02","2005-08-05 17:11:02","Malcolm, Clifton","clifton.malcolm@sakilacustomer.org",583,"98883","29341849811"
"2005-07-29 15:49:37","2005-08-05 18:20:37","Malcolm, Clifton","clifton.malcolm@sakilacustomer.org",583,"98883","29341849811"
"2005-07-07 17:55:53","2005-07-13 16:43:53","Mark, Joshua","joshua.mark@sakilacustomer.org",341,"15643","869507847714"
"2005-07-08 06:40:25","2005-07-14 08:54:25","Mark, Joshua","joshua.mark@sakilacustomer.org",341,"15643","869507847714"
"2005-07-10 07:15:07","2005-07-12 11:57:07","Mark, Joshua","joshua.mark@sakilacustomer.org",341,"15643","869507847714"
"2005-07-10 08:11:03","2005-07-15 08:23:03","Mark, Joshua","joshua.mark@sakilacustomer.org",341,"15643","869507847714"
"2005-07-11 15:33:50","2005-07-17 12:49:50","Mark, Joshua","joshua.mark@sakilacustomer.org",341,"15643","869507847714"
"2005-07-11 21:58:53","2005-07-17 21:18:53","Mark, Joshua","joshua.mark@sakilacustomer.org",341,"15643","869507847714"
"2005-07-29 01:35:47","2005-07-30 02:16:47","Mark, Joshua","joshua.mark@sakilacustomer.org",341,"15643","869507847714"
"2005-07-29 06:37:02","2005-08-04 03:13:02","Mark, Joshua","joshua.mark@sakilacustomer.org",341,"15643","869507847714"
"2005-07-29 13:18:00","2005-07-30 18:51:00","Mark, Joshua","joshua.mark@sakilacustomer.org",341,"15643","869507847714"
"2005-07-30 03:18:24","2005-08-08 08:50:24","Mark, Joshua","joshua.mark@sakilacustomer.org",341,"15643","869507847714"
"2005-07-30 16:47:17","2005-08-02 22:15:17","Mark, Joshua","joshua.mark@sakilacustomer.org",341,"15643","869507847714"
"2005-07-31 19:15:58","2005-08-05 20:23:58","Mark, Joshua","joshua.mark@sakilacustomer.org",341,"15643","869507847714"
"2005-07-08 17:56:23","2005-07-17 21:40:23","Markham, Willie","willie.markham@sakilacustomer.org",364,"91299","296394569728"
"2005-07-11 23:49:37","2005-07-21 00:53:37","Markham, Willie","willie.markham@sakilacustomer.org",364,"91299","296394569728"
"2005-07-12 04:53:49","2005-07-13 01:48:49","Markham, Willie","willie.markham@sakilacustomer.org",364,"91299","296394569728"
"2005-07-12 14:24:16","2005-07-15 08:31:16","Markham, Willie","willie.markham@sakilacustomer.org",364,"91299","296394569728"
"2005-07-27 05:01:08","2005-08-02 07:49:08","Markham, Willie","willie.markham@sakilacustomer.org",364,"91299","296394569728"
"2005-07-27 05:42:58","2005-08-02 05:35:58","Markham, Willie","willie.markham@sakilacustomer.org",364,"91299","296394569728"
"2005-07-28 21:36:52","2005-08-04 00:32:52","Markham, Willie","willie.markham@sakilacustomer.org",364,"91299","296394569728"
"2005-07-31 14:12:03","2005-08-01 12:27:03","Markham, Willie","willie.markham@sakilacustomer.org",364,"91299","296394569728"
"2005-07-31 23:40:08","2005-08-06 21:08:08","Markham, Willie","willie.markham@sakilacustomer.org",364,"91299","296394569728"
"2005-07-06 12:34:06","2005-07-07 14:19:06","Marlow, Samuel","samuel.marlow@sakilacustomer.org",363,"5373","620719383725"
"2005-07-06 15:16:37","2005-07-09 14:45:37","Marlow, Samuel","samuel.marlow@sakilacustomer.org",363,"5373","620719383725"
"2005-07-09 02:23:16","2005-07-15 20:37:16","Marlow, Samuel","samuel.marlow@sakilacustomer.org",363,"5373","620719383725"
"2005-07-11 21:09:31","2005-07-13 23:08:31","Marlow, Samuel","samuel.marlow@sakilacustomer.org",363,"5373","620719383725"
"2005-07-29 13:52:42","2005-07-30 11:42:42","Marlow, Samuel","samuel.marlow@sakilacustomer.org",363,"5373","620719383725"
"2005-07-30 07:23:17","2005-08-02 12:07:17","Marlow, Samuel","samuel.marlow@sakilacustomer.org",363,"5373","620719383725"
"2005-07-31 02:37:44","2005-08-02 07:07:44","Marlow, Samuel","samuel.marlow@sakilacustomer.org",363,"5373","620719383725"
"2005-07-08 18:18:16","2005-07-16 14:59:16","Marshall, Sherry","sherry.marshall@sakilacustomer.org",123,"96065","787654415858"
"2005-07-09 09:39:31","2005-07-17 11:56:31","Marshall, Sherry","sherry.marshall@sakilacustomer.org",123,"96065","787654415858"
"2005-07-09 14:22:43","2005-07-12 08:27:43","Marshall, Sherry","sherry.marshall@sakilacustomer.org",123,"96065","787654415858"
"2005-07-11 05:07:14","2005-07-17 08:45:14","Marshall, Sherry","sherry.marshall@sakilacustomer.org",123,"96065","787654415858"
"2005-07-11 19:15:42","2005-07-17 19:10:42","Marshall, Sherry","sherry.marshall@sakilacustomer.org",123,"96065","787654415858"
"2005-07-28 20:17:50","2005-07-30 18:07:50","Marshall, Sherry","sherry.marshall@sakilacustomer.org",123,"96065","787654415858"
"2005-07-28 22:21:07","2005-08-04 19:20:07","Marshall, Sherry","sherry.marshall@sakilacustomer.org",123,"96065","787654415858"
"2005-07-29 03:08:30","2005-08-02 03:04:30","Marshall, Sherry","sherry.marshall@sakilacustomer.org",123,"96065","787654415858"
"2005-07-30 06:00:35","2005-08-02 01:35:35","Marshall, Sherry","sherry.marshall@sakilacustomer.org",123,"96065","787654415858"
"2005-07-31 20:47:29","2005-08-04 21:28:29","Marshall, Sherry","sherry.marshall@sakilacustomer.org",123,"96065","787654415858"
"2005-07-06 20:52:39","2005-07-12 00:27:39","Martel, Calvin","calvin.martel@sakilacustomer.org",458,"16790","974433019532"
"2005-07-07 02:35:46","2005-07-16 01:12:46","Martel, Calvin","calvin.martel@sakilacustomer.org",458,"16790","974433019532"
"2005-07-08 12:22:43","2005-07-11 10:24:43","Martel, Calvin","calvin.martel@sakilacustomer.org",458,"16790","974433019532"
"2005-07-08 16:59:12","2005-07-09 15:02:12","Martel, Calvin","calvin.martel@sakilacustomer.org",458,"16790","974433019532"
"2005-07-09 18:10:52","2005-07-18 13:34:52","Martel, Calvin","calvin.martel@sakilacustomer.org",458,"16790","974433019532"
"2005-07-12 14:53:15","2005-07-20 09:23:15","Martel, Calvin","calvin.martel@sakilacustomer.org",458,"16790","974433019532"
"2005-07-27 22:25:36","2005-08-01 03:59:36","Martel, Calvin","calvin.martel@sakilacustomer.org",458,"16790","974433019532"
"2005-07-30 15:57:04","2005-08-07 18:46:04","Martel, Calvin","calvin.martel@sakilacustomer.org",458,"16790","974433019532"
"2005-07-30 20:24:00","2005-08-07 19:50:00","Martel, Calvin","calvin.martel@sakilacustomer.org",458,"16790","974433019532"
"2005-07-31 14:15:05","2005-08-07 11:58:05","Martel, Calvin","calvin.martel@sakilacustomer.org",458,"16790","974433019532"
"2005-07-06 02:23:39","2005-07-08 07:53:39","Martin, Sandra","sandra.martin@sakilacustomer.org",20,"54308","949312333307"
"2005-07-07 12:11:22","2005-07-11 11:05:22","Martin, Sandra","sandra.martin@sakilacustomer.org",20,"54308","949312333307"
"2005-07-07 14:24:44","2005-07-13 18:22:44","Martin, Sandra","sandra.martin@sakilacustomer.org",20,"54308","949312333307"
"2005-07-08 02:45:19","2005-07-12 03:04:19","Martin, Sandra","sandra.martin@sakilacustomer.org",20,"54308","949312333307"
"2005-07-11 06:40:31","2005-07-14 10:59:31","Martin, Sandra","sandra.martin@sakilacustomer.org",20,"54308","949312333307"
"2005-07-27 19:39:38","2005-07-30 23:10:38","Martin, Sandra","sandra.martin@sakilacustomer.org",20,"54308","949312333307"
"2005-07-27 22:03:41","2005-07-28 22:24:41","Martin, Sandra","sandra.martin@sakilacustomer.org",20,"54308","949312333307"
"2005-07-29 07:45:00","2005-08-05 09:46:00","Martin, Sandra","sandra.martin@sakilacustomer.org",20,"54308","949312333307"
"2005-07-30 11:12:03","2005-08-02 05:55:03","Martin, Sandra","sandra.martin@sakilacustomer.org",20,"54308","949312333307"
"2005-07-31 03:54:05","2005-08-06 23:11:05","Martin, Sandra","sandra.martin@sakilacustomer.org",20,"54308","949312333307"
"2005-07-06 02:24:55","2005-07-06 21:40:55","Martinez, Ruth","ruth.martinez@sakilacustomer.org",23,"72192","272572357893"
"2005-07-12 02:57:02","2005-07-14 08:35:02","Martinez, Ruth","ruth.martinez@sakilacustomer.org",23,"72192","272572357893"
"2005-07-30 11:06:23","2005-08-05 05:29:23","Martinez, Ruth","ruth.martinez@sakilacustomer.org",23,"72192","272572357893"
"2005-07-30 14:29:29","2005-08-05 16:59:29","Martinez, Ruth","ruth.martinez@sakilacustomer.org",23,"72192","272572357893"
"2005-07-31 20:01:06","2005-08-09 16:07:06","Martinez, Ruth","ruth.martinez@sakilacustomer.org",23,"72192","272572357893"
"2005-07-31 23:40:35","2005-08-09 00:46:35","Martinez, Ruth","ruth.martinez@sakilacustomer.org",23,"72192","272572357893"
